date,open,high,low,close,volume,hold,settle,symbol
2024-02-01,19005.0,19150.0,18860.0,18895.0,23220,61592,18970.0,AL2405
2024-02-02,18895.0,18965.0,18790.0,18815.0,19191,62653,18875.0,AL2405
2024-02-05,18850.0,18880.0,18725.0,18800.0,18571,65692,18800.0,AL2405
2024-02-06,18775.0,18840.0,18710.0,18825.0,17254,65546,18770.0,AL2405
2024-02-07,18850.0,18975.0,18840.0,18860.0,18922,63876,18900.0,AL2405
2024-02-08,18900.0,18935.0,18800.0,18860.0,15459,63967,18860.0,AL2405
2024-02-19,18830.0,18995.0,18720.0,18750.0,25047,72258,18820.0,AL2405
2024-02-20,18750.0,18765.0,18615.0,18660.0,27352,81418,18680.0,AL2405
2024-02-21,18680.0,19025.0,18640.0,18910.0,55451,82686,18855.0,AL2405
2024-02-22,18890.0,18930.0,18705.0,18790.0,47465,93761,18780.0,AL2405
2024-02-23,18780.0,18885.0,18675.0,18815.0,57419,105512,18780.0,AL2405
2024-02-26,18790.0,18820.0,18680.0,18760.0,50335,113850,18740.0,AL2405
2024-02-27,18770.0,18895.0,18740.0,18820.0,63210,119924,18815.0,AL2405
2024-02-28,18860.0,18865.0,18750.0,18765.0,50751,127806,18795.0,AL2405
2024-02-29,18735.0,18910.0,18730.0,18885.0,59817,133034,18810.0,AL2405
2024-03-01,18925.0,18970.0,18895.0,18940.0,59421,138138,18930.0,AL2405
2024-03-04,18960.0,19020.0,18900.0,19000.0,53998,147809,18950.0,AL2405
2024-03-05,19000.0,19100.0,18940.0,19035.0,57526,154528,19030.0,AL2405
2024-03-06,19055.0,19100.0,18940.0,19045.0,61655,161817,19010.0,AL2405
2024-03-07,19065.0,19135.0,19010.0,19110.0,62191,172282,19075.0,AL2405
2024-03-08,19170.0,19200.0,19120.0,19175.0,71387,176378,19160.0,AL2405
2024-03-11,19190.0,19195.0,19045.0,19150.0,70207,183273,19125.0,AL2405
2024-03-12,19160.0,19215.0,19105.0,19155.0,56653,188791,19160.0,AL2405
2024-03-13,19195.0,19245.0,19105.0,19220.0,67076,197946,19185.0,AL2405
2024-03-14,19250.0,19345.0,19135.0,19140.0,111196,213381,19245.0,AL2405
2024-03-15,19115.0,19310.0,19115.0,19295.0,105835,232133,19220.0,AL2405
2024-03-18,19330.0,19345.0,19210.0,19270.0,138116,240390,19270.0,AL2405
2024-03-19,19290.0,19430.0,19175.0,19215.0,184159,248939,19305.0,AL2405
2024-03-20,19165.0,19315.0,19150.0,19285.0,120556,256697,19250.0,AL2405
2024-03-21,19320.0,19490.0,19295.0,19485.0,169331,281138,19385.0,AL2405
2024-03-22,19510.0,19530.0,19335.0,19400.0,189882,276385,19410.0,AL2405
2024-03-25,19445.0,19595.0,19400.0,19455.0,217004,275014,19480.0,AL2405
2024-03-26,19490.0,19625.0,19465.0,19490.0,195983,274578,19545.0,AL2405
2024-03-27,19490.0,19520.0,19365.0,19415.0,167057,261012,19435.0,AL2405
2024-03-28,19380.0,19510.0,19355.0,19475.0,129099,255743,19435.0,AL2405
2024-03-29,19500.0,19745.0,19490.0,19710.0,203546,260121,19620.0,AL2405
2024-04-01,19710.0,19820.0,19615.0,19770.0,156173,251364,19720.0,AL2405
2024-04-02,19760.0,19815.0,19685.0,19810.0,122303,244882,19745.0,AL2405
2024-04-03,19885.0,19965.0,19810.0,19925.0,154786,229405,19885.0,AL2405
2024-04-08,20125.0,20385.0,19915.0,20205.0,195457,206397,20140.0,AL2405
2024-04-09,20250.0,20310.0,20105.0,20205.0,140806,186193,20205.0,AL2405
2024-04-10,20230.0,20495.0,20180.0,20470.0,146605,166222,20330.0,AL2405
2024-04-11,20475.0,20560.0,20195.0,20445.0,112659,149973,20375.0,AL2405
2024-04-12,20455.0,20760.0,20355.0,20705.0,73905,143210,20570.0,AL2405
2024-04-15,20740.0,21300.0,20585.0,20645.0,128531,123298,20830.0,AL2405
2024-04-16,20620.0,20690.0,20145.0,20150.0,82469,105500,20370.0,AL2405
2024-04-17,20210.0,20375.0,20145.0,20345.0,40905,97218,20280.0,AL2405
2024-04-18,20380.0,20460.0,20165.0,20430.0,37463,89659,20340.0,AL2405
2024-04-19,20415.0,20520.0,20240.0,20335.0,41484,80022,20350.0,AL2405
2024-04-22,20365.0,20800.0,20365.0,20495.0,46327,73243,20570.0,AL2405
2024-04-23,20550.0,20580.0,20125.0,20200.0,38755,64889,20320.0,AL2405
2024-04-24,20005.0,20295.0,19945.0,20220.0,29551,59363,20145.0,AL2405
2024-04-25,20240.0,20460.0,20215.0,20460.0,29877,54369,20325.0,AL2405
2024-04-26,20485.0,20620.0,20340.0,20605.0,17793,50728,20490.0,AL2405
2024-04-29,20585.0,20735.0,20500.0,20515.0,18651,43812,20610.0,AL2405
2024-04-30,20560.0,20690.0,20475.0,20640.0,14362,36236,20565.0,AL2405
2024-05-06,20515.0,20785.0,20470.0,20720.0,11976,31730,20645.0,AL2405
2024-05-07,20720.0,20780.0,20560.0,20610.0,9420,27960,20660.0,AL2405
2024-05-08,20580.0,20625.0,20360.0,20415.0,16555,20260,20445.0,AL2405
2024-05-09,20360.0,20650.0,20360.0,20580.0,8295,17425,20560.0,AL2405
2024-05-10,20610.0,20740.0,20520.0,20740.0,7465,15195,20625.0,AL2405
2024-05-13,20580.0,20610.0,20320.0,20600.0,8215,11330,20465.0,AL2405
2024-05-14,20620.0,20700.0,20500.0,20550.0,3605,9505,20590.0,AL2405
2024-05-15,20445.0,20480.0,20370.0,20405.0,2670,9665,20435.0,AL2405
